Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
"123","'430","Liberia","6527","Total Bioenergy","5852","Energy production","TJ","31563.000000","30560.000000","28513.000000","26337.000000","24984.000000","25101.000000","26961.000000","30390.000000","34132.000000","38384.000000","43166.000000","44989.000000","46889.000000","48870.000000","50935.000000","53087.000000","55113.000000","57213.000000","59400.000000","61667.000000","64021.000000","66265.000000","68588.000000","70992.000000","73480.000000","76056.000000","78534.000000","81091.000000","83734.000000","86462.000000","89276.000000","92181.000000","94547.000000"
"123","'430","Liberia","6529","Solid biofuels","5851","Energy consumption","TJ","28999.000000","28039.000000","26159.000000","24146.000000","22908.000000","22963.000000","24634.000000","27761.000000","31120.000000","34981.000000","39306.000000","40943.000000","42653.000000","44438.000000","46289.000000","48224.000000","48961.000000","51948.000000","53921.000000","55969.000000","58086.000000","60109.000000","62201.000000","64367.000000","66608.000000","68916.000000","71149.000000","73453.000000","75832.000000","78296.000000","80844.000000","83444.000000","85683.000000"
"123","'430","Liberia","6529","Solid biofuels","5852","Energy production","TJ","31563.000000","30560.000000","28513.000000","26337.000000","24984.000000","25101.000000","26961.000000","30390.000000","34132.000000","38384.000000","43166.000000","44989.000000","46889.000000","48870.000000","50935.000000","53087.000000","55113.000000","57213.000000","59400.000000","61667.000000","64021.000000","66265.000000","68588.000000","70992.000000","73480.000000","76056.000000","78534.000000","81091.000000","83734.000000","86462.000000","89276.000000","92181.000000","94547.000000"
"124","'434","Libya","6524","Charcoal","5851","Energy consumption","TJ",,,,,,,"442.000000","885.000000","1328.000000","1770.000000","2212.000000","2655.000000","2714.000000","2773.000000","2802.000000","2862.000000","2891.000000","2950.000000","2980.000000","3038.000000","3068.000000","3098.000000","3156.000000","3186.000000","3216.000000","3274.000000","3304.000000","3338.000000","3371.000000","3405.000000","3439.000000","3474.000000","3509.000000"
"124","'434","Libya","6524","Charcoal","5852","Energy production","TJ",,,,,,,"442.000000","885.000000","1328.000000","1770.000000","2212.000000","2655.000000","2714.000000","2773.000000","2802.000000","2862.000000","2891.000000","2950.000000","2980.000000","3038.000000","3068.000000","3098.000000","3156.000000","3186.000000","3216.000000","3274.000000","3304.000000","3338.000000","3371.000000","3405.000000","3439.000000","3474.000000","3509.000000"
"124","'434","Libya","6525","Fuelwood","5851","Energy consumption","TJ","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5351.000000","5469.000000","5590.000000","5713.000000","5844.000000","5937.000000","6033.000000","6131.000000","6228.000000","6325.000000","6421.000000","6517.000000","6609.000000","6691.000000","6761.000000","6814.000000","6857.000000","6894.000000","6940.000000","7001.000000","7082.000000","7230.000000","7343.000000","7446.000000","7543.000000","7635.000000","7739.000000"
"124","'434","Libya","6525","Fuelwood","5852","Energy production","TJ","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5351.000000","5469.000000","5590.000000","5713.000000","5844.000000","19797.000000","20201.000000","20607.000000","20858.000000","21263.000000","21513.000000","21917.000000","22163.000000","22553.000000","22777.000000","22984.000000","23335.000000","23526.000000","23726.000000","24095.000000","24330.000000","24653.000000","24942.000000","25222.000000","25497.000000","25768.000000","26055.000000"
"124","'434","Libya","6527","Total Bioenergy","5851","Energy consumption","TJ","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5793.000000","6354.000000","6918.000000","7483.000000","8056.000000","8592.000000","8747.000000","8904.000000","9030.000000","9187.000000","9312.000000","9467.000000","9589.000000","9729.000000","9829.000000","9912.000000","10013.000000","10080.000000","10156.000000","10275.000000","10386.000000","10568.000000","10714.000000","10851.000000","10982.000000","11109.000000","11248.000000"
"124","'434","Libya","6527","Total Bioenergy","5852","Energy production","TJ","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5351.000000","5469.000000","5590.000000","5713.000000","5844.000000","19797.000000","20201.000000","20607.000000","20858.000000","21263.000000","21513.000000","21917.000000","22163.000000","22553.000000","22777.000000","22984.000000","23335.000000","23526.000000","23726.000000","24095.000000","24330.000000","24653.000000","24942.000000","25222.000000","25497.000000","25768.000000","26055.000000"
"124","'434","Libya","6529","Solid biofuels","5851","Energy consumption","TJ","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5793.000000","6354.000000","6918.000000","7483.000000","8056.000000","8592.000000","8747.000000","8904.000000","9030.000000","9187.000000","9312.000000","9467.000000","9589.000000","9729.000000","9829.000000","9912.000000","10013.000000","10080.000000","10156.000000","10275.000000","10386.000000","10568.000000","10714.000000","10851.000000","10982.000000","11109.000000","11248.000000"
"124","'434","Libya","6529","Solid biofuels","5852","Energy production","TJ","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5236.000000","5351.000000","5469.000000","5590.000000","5713.000000","5844.000000","19797.000000","20201.000000","20607.000000","20858.000000","21263.000000","21513.000000","21917.000000","22163.000000","22553.000000","22777.000000","22984.000000","23335.000000","23526.000000","23726.000000","24095.000000","24330.000000","24653.000000","24942.000000","25222.000000","25497.000000","25768.000000","26055.000000"
"125","'438","Liechtenstein","6522","Biogases","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","21.000000","22.000000","19.000000","21.000000","24.000000","24.000000","24.000000","24.000000","19.000000"
"125","'438","Liechtenstein","6522","Biogases","5852","Energy production","TJ","1.000000","1.000000","10.000000","10.000000","13.000000","10.000000","13.000000","15.000000","16.000000","16.000000","17.000000","17.000000","16.000000","16.000000","14.000000","18.000000","12.000000","12.000000","12.000000","10.000000","10.000000","11.000000","12.000000","13.000000","21.000000","22.000000","20.000000","22.000000","24.000000","25.000000","25.000000","25.000000","21.000000"
"125","'438","Liechtenstein","6525","Fuelwood","5851","Energy consumption","TJ","43.000000","29.000000","43.000000","39.000000","49.000000","37.000000","34.000000","41.000000","46.000000","50.000000","88.000000","54.000000","57.000000","74.000000","81.000000","90.000000","103.000000","137.000000","138.000000","170.000000","183.000000","199.000000","203.000000","172.000000","187.000000","209.000000","202.000000","189.000000","225.000000","207.000000","164.000000","159.000000","193.000000"
"125","'438","Liechtenstein","6525","Fuelwood","5852","Energy production","TJ","43.000000","29.000000","43.000000","39.000000","49.000000","37.000000","34.000000","41.000000","46.000000","50.000000","88.000000","54.000000","57.000000","74.000000","81.000000","90.000000","103.000000","137.000000","138.000000","170.000000","183.000000","199.000000","203.000000","172.000000","187.000000","209.000000","202.000000","189.000000","225.000000","207.000000","164.000000","159.000000","193.000000"
"125","'438","Liechtenstein","6527","Total Bioenergy","5851","Energy consumption","TJ","43.000000","29.000000","43.000000","39.000000","49.000000","37.000000","34.000000","41.000000","46.000000","50.000000","88.000000","54.000000","57.000000","74.000000","81.000000","90.000000","103.000000","137.000000","138.000000","170.000000","183.000000","199.000000","203.000000","172.000000","208.000000","231.000000","221.000000","210.000000","249.000000","231.000000","188.000000","183.000000","212.000000"
"125","'438","Liechtenstein","6527","Total Bioenergy","5852","Energy production","TJ","44.000000","30.000000","53.000000","49.000000","62.000000","47.000000","47.000000","56.000000","62.000000","66.000000","105.000000","71.000000","73.000000","90.000000","95.000000","108.000000","115.000000","149.000000","150.000000","180.000000","193.000000","210.000000","215.000000","185.000000","208.000000","231.000000","222.000000","211.000000","249.000000","232.000000","189.000000","184.000000","214.000000"
"125","'438","Liechtenstein","6529","Solid biofuels","5851","Energy consumption","TJ","43.000000","29.000000","43.000000","39.000000","49.000000","37.000000","34.000000","41.000000","46.000000","50.000000","88.000000","54.000000","57.000000","74.000000","81.000000","90.000000","103.000000","137.000000","138.000000","170.000000","183.000000","199.000000","203.000000","172.000000","187.000000","209.000000","202.000000","189.000000","225.000000","207.000000","164.000000","159.000000","193.000000"
"125","'438","Liechtenstein","6529","Solid biofuels","5852","Energy production","TJ","43.000000","29.000000","43.000000","39.000000","49.000000","37.000000","34.000000","41.000000","46.000000","50.000000","88.000000","54.000000","57.000000","74.000000","81.000000","90.000000","103.000000","137.000000","138.000000","170.000000","183.000000","199.000000","203.000000","172.000000","187.000000","209.000000","202.000000","189.000000","225.000000","207.000000","164.000000","159.000000","193.000000"
"125","'438","Liechtenstein","6530","Gaseous biofuels","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","21.000000","22.000000","19.000000","21.000000","24.000000","24.000000","24.000000","24.000000","19.000000"
"125","'438","Liechtenstein","6530","Gaseous biofuels","5852","Energy production","TJ","1.000000","1.000000","10.000000","10.000000","13.000000","10.000000","13.000000","15.000000","16.000000","16.000000","17.000000","17.000000","16.000000","16.000000","14.000000","18.000000","12.000000","12.000000","12.000000","10.000000","10.000000","11.000000","12.000000","13.000000","21.000000","22.000000","20.000000","22.000000","24.000000","25.000000","25.000000","25.000000","21.000000"
"126","'440","Lithuania","6521","Biodiesel","5851","Energy consumption","TJ",,,,,,,,,,"6.000000","12.000000","18.000000","25.000000","31.000000","37.000000","110.000000","589.000000","1730.000000","1914.000000","1582.000000","1435.000000","1472.000000","2171.000000","2134.000000","2392.000000","2429.000000","2098.000000","2642.000000","2907.000000","2723.000000","3628.000000","4593.000000","5322.000000"
"126","'440","Lithuania","6521","Biodiesel","5852","Energy production","TJ",,,,,,,,,,"12.000000","25.000000","37.000000","49.000000","61.000000","74.000000","258.000000","368.000000","920.000000","2392.000000","3864.000000","3275.000000","2944.000000","3938.000000","4306.000000","4416.000000","4342.000000","3790.000000","4349.000000","5675.000000","6146.000000","5987.000000","5741.000000","5851.000000"
"126","'440","Lithuania","6522","Biogases","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","34.000000","48.000000","33.000000","34.000000","41.000000","55.000000","59.000000","87.000000","189.000000","128.000000","131.000000","176.000000","273.000000","312.000000","345.000000","346.000000","345.000000","368.000000","381.000000","428.000000","240.000000"
"126","'440","Lithuania","6522","Biogases","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","62.000000","78.000000","68.000000","77.000000","83.000000","103.000000","125.000000","195.000000","418.000000","463.000000","484.000000","649.000000","876.000000","981.000000","1341.000000","1350.000000","1554.000000","1632.000000","1617.000000","1682.000000","1750.000000"
