Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"129","'450","Madagascar","1315","Insecticides – Other","5157","Agricultural Use","tonnes","0.410000","A",,,"19.000000","A","2.000000","A",,,"13.000000","A","16.000000","A","10.000000","A","1.000000","A","0.200000","A","0.450000","A","0.320000","A",,,"0.450000","A","0.560000","A","0.420000","A","0.840000","A","0.760000","A","0.430000","A","0.030000","A","0.080000","A","1.850000","A","2.270000","A","1.810000","A","3.000000","A","2.500000","A","3.760000","A","5.680000","A","10.960000","A","10.870000","A","10.560000","A"
"129","'450","Madagascar","1320","Herbicides","5157","Agricultural Use","tonnes","14.000000","A","7.000000","A","24.000000","A","21.640000","A","9.000000","A","16.080000","A","34.000000","A","22.350000","A","28.120000","A","8.000000","A","31.000000","A","22.240000","A","23.240000","A","26.410000","A","29.880000","A","39.310000","A","39.770000","A","26.890000","A","32.560000","A","35.550000","A","68.910000","A","74.440000","A","114.170000","A","69.740000","A","102.400000","A","108.160000","A","110.670000","A","142.670000","A","191.550000","A","167.840000","A","163.980000","A"
"129","'450","Madagascar","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes","8.000000","A",,,"8.000000","A","20.000000","A","9.000000","A",,,"14.000000","A","14.000000","A","21.000000","A","3.000000","A","20.000000","A","17.000000","A",,,"24.480000","A","28.080000","A","31.680000","A","28.440000","A","26.640000","A","13.680000","A","27.360000","A","52.030000","A","45.380000","A","93.200000","A","65.700000","A","58.600000","A","100.220000","A","98.640000","A","102.690000","A","138.030000","A","104.900000","A","117.850000","A"
"129","'450","Madagascar","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes","3.000000","A","3.000000","A","10.000000","A","0.180000","A",,,"7.000000","A","16.000000","A","7.000000","A","5.000000","A","4.000000","A","8.000000","A","5.000000","A",,,,,,,,,,,,,"16.000000","A","5.500000","A","6.650000","A","16.700000","A","5.720000","A",,,"5.430000","A","2.930000","A","2.930000","A","0.400000","A","0.000000","A","0.000000","A","2.050000","A"
"129","'450","Madagascar","1323","Herbicides – Amides","5157","Agricultural Use","tonnes","1.000000","A",,,"2.000000","A","0.140000","A",,,"1.000000","A","0.000000","A",,,"1.000000","A",,,,,,,,,"0.490000","A",,,"1.820000","A","3.600000","A","0.250000","A",,,"1.250000","A","4.500000","A","7.360000","A","13.700000","A","3.290000","A","33.000000","A","4.060000","A","7.600000","A","21.210000","A","24.680000","A","23.080000","A","14.520000","A"
"129","'450","Madagascar","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes","1.000000","A",,,,,"1.000000","A",,,,,,,,,,,,,,,,,,,,,,,"1.400000","A","5.400000","A",,,,,,,,,"0.360000","A","0.800000","A",,,"0.000000","A","0.000000","A","0.000000","A","1.380000","A","0.400000","A","2.280000","A","7.060000","A"
"129","'450","Madagascar","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,"3.000000","A",,,,,,,,,"1.000000","A","0.350000","A",,,,,"3.000000","A",,,,,"1.440000","A","1.800000","A","4.360000","A","2.160000","A",,,"2.880000","A","1.440000","A","5.580000","A",,,,,,,"4.710000","A","0.900000","A","1.500000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,"3.000000","A","0.180000","A",,,"2.000000","A",,,,,,,,,,,,,,,,,,,"0.050000","A","0.050000","A",,,,,,,"0.150000","A","0.500000","A","0.250000","A","0.750000","A","0.660000","A","0.050000","A","0.000000","A","1.410000","A","1.010000","A","4.130000","A","3.740000","A"
"129","'450","Madagascar","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,,,,,,,,"0.080000","A","2.000000","A",,,"1.000000","A","1.000000","A",,,,,,,,,,,,,"0.120000","A",,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1330","Herbicides – Uracil","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1327","Herbicides – Other","5157","Agricultural Use","tonnes","1.000000","A","1.000000","A","1.000000","A","0.140000","A",,,"6.000000","A","1.000000","A","1.000000","A","0.120000","A",,,,,"0.240000","A",,,,,,,,,,,,,,,,,,,"4.140000","A","0.500000","A",,,"0.000000","A","0.000000","A","0.000000","A","15.580000","A","27.430000","A","33.450000","A","18.760000","A"
"129","'450","Madagascar","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","33.000000","A","25.000000","A","11.060000","A","20.590000","A","20.150000","A","8.000000","A","22.000000","A","2.000000","A","14.000000","A","14.010000","A","25.000000","A","41.020000","A","17.000000","A","79.240000","A","15.400000","A","21.640000","A","34.730000","A","33.120000","A","36.590000","A","35.600000","A","73.070000","A","78.200000","A","103.420000","A","102.390000","A","107.840000","A","95.580000","A","129.600000","A","245.110000","A","210.090000","A","267.730000","A","362.970000","A"
"129","'450","Madagascar","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes","7.000000","A","6.000000","A","4.000000","A","11.000000","A","1.000000","A","6.000000","A","6.000000","A",,,"3.000000","A",,,,,,,,,"25.330000","A",,,"0.480000","A",,,"5.760000","A","13.400000","A","0.400000","A","5.560000","A","18.640000","A","9.410000","A","18.000000","A","5.580000","A","22.340000","A","23.830000","A","32.060000","A","6.050000","A","15.800000","A","18.770000","A"
"129","'450","Madagascar","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes","21.000000","A","19.000000","A","6.000000","A","9.000000","A","19.000000","A","2.000000","A","16.000000","A","2.000000","A","11.000000","A","14.000000","A","2.000000","A","1.000000","A",,,"53.880000","A","15.200000","A","21.160000","A","34.600000","A","27.200000","A","23.020000","A","34.700000","A","66.960000","A","58.410000","A","90.800000","A","82.300000","A","102.000000","A","72.150000","A","104.700000","A","210.940000","A","196.400000","A","249.810000","A","337.990000","A"
"129","'450","Madagascar","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,"0.060000","A","0.250000","A",,,,,,,,,,,,,"23.000000","A","40.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.100000","A","0.040000","A","0.000000","A"
"129","'450","Madagascar","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,"0.010000","A",,,"0.020000","A",,,"0.030000","A","0.200000","A",,,"0.130000","A","0.160000","A","0.050000","A","0.500000","A","0.400000","A","0.150000","A","3.200000","A","0.480000","A","0.050000","A","0.620000","A","0.050000","A","0.430000","A","0.970000","A","0.500000","A","0.690000","A"
"129","'450","Madagascar","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes","5.000000","A","0.000000","A","1.000000","A","0.340000","A","0.150000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.120000","A",,,"0.150000","A","1.000000","A","0.010000","A","1.610000","A","0.210000","A","0.470000","A","1.020000","A","1.680000","A","6.570000","A","1.590000","A","5.510000","A"
"129","'450","Madagascar","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.130000","A","0.000000","I","1.000000","A","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.080000","A","0.000000","I","1.540000","A","0.000000","A","0.000000","A","0.490000","A","1.340000","A","1.680000","A","1.360000","A"
"129","'450","Madagascar","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,"0.130000","A",,,"1.000000","A",,,,,,,,,,,,,,,,,,,,,"0.080000","A",,,"1.540000","A",,,"0.380000","A","0.490000","A","1.340000","A","1.680000","A","1.360000","A"
"129","'450","Madagascar","1318","Seed Treat Fung – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1319","Seed Treat Fung – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1338","Seed Treat Fung – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1339","Seed Treat Fung – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.100000","A","0.000000","I","1.000000","A","0.000000","I","0.030000","A","0.000000","I","0.250000","A","0.110000","A","0.080000","A","0.000000","I","0.250000","A","0.560000","A","0.000000","I","0.260000","A","0.000000","I","3.740000","A","0.000000","A","0.690000","A","1.700000","A","4.540000","A","4.880000","A","4.670000","A"
"129","'450","Madagascar","1340","Seed Treat Insect – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.260000","A",,,"0.010000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1342","Seed Treat Insect – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1343","Seed Treat Insect – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A"
"129","'450","Madagascar","1344","Seed Treat Insect – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,"0.100000","A",,,"1.000000","A",,,"0.030000","A",,,"0.250000","A","0.110000","A","0.080000","A",,,"0.250000","A","0.560000","A",,,,,,,"3.730000","A","0.000000","A","0.690000","A","1.700000","A","4.540000","A","4.880000","A","4.670000","A"
"129","'450","Madagascar","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","9.000000","A","0.000000","I","0.130000","A","0.080000","A","15.000000","A","0.000000","I","0.000000","I","28.140000","A","9.350000","A","0.000000","I","5.270000","A","0.000000","I","7.990000","A","29.240000","A","0.000000","I","0.900000","A","0.500000","A","3.060000","A","1.360000","A","0.000000","A","3.300000","A","3.650000","A","15.570000","A","0.460000","A","5.610000","A"
"129","'450","Madagascar","1345","Rodenticides","5157","Agricultural Use","tonnes","0.000000","A","0.000000","A","0.000000","I","0.180000","A","0.000000","I","0.000000","I","0.010000","A","0.000000","I","0.010000","A","0.000000","I","0.010000","A","0.010000","A","0.000000","I","0.000000","I","0.000000","I","0.200000","A","0.030000","A","0.070000","A","0.000000","I","0.200000","A","0.160000","A","0.000000","I","0.000000","I","0.000000","I","0.030000","A","0.000000","A","0.020000","A","0.020000","A","0.010000","A","0.000000","A","0.040000","A"
"129","'450","Madagascar","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,,"0.000000","A",,,"0.180000","A",,,,,"0.010000","A",,,"0.010000","A",,,"0.010000","A","0.010000","A",,,,,,,"0.200000","A","0.030000","A","0.070000","A",,,"0.200000","A","0.160000","A",,,,,,,"0.030000","A","0.000000","A","0.020000","A","0.000000","A","0.000000","A",,,,
"129","'450","Madagascar","1348","Rodenticides – Cyanide Generators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,,,
"129","'450","Madagascar","1349","Rodenticides – Hypercalcaemics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,,,
"129","'450","Madagascar","1350","Rodenticides – Narcotics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,,,
"129","'450","Madagascar","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.000000","A","0.000000","A","0.020000","A","0.010000","A","0.000000","A","0.040000","A"
"129","'450","Madagascar","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","A","0.000000","A","0.000000","A"
"130","'454","Malawi","1357","Pesticides (total)","5157","Agricultural Use","tonnes","171.800000","E","171.800000","E","171.800000","E","171.800000","E","171.800000","E","171.800000","E","171.800000","E","171.800000","E","136.110000","E","125.390000","E","210.450000","E","169.900000","E","129.360000","E","88.820000","E","48.280000","E","295.510000","E","202.350000","E","524.460000","E","624.520000","E","736.250000","E","584.120000","E","553.570000","E","775.830000","E","1500.270000","E","2358.010000","E","2358.010000","E","2358.010000","E","2358.010000","E","2358.010000","E","2358.010000","E","2358.010000","E"
"130","'454","Malawi","1309","Insecticides","5157","Agricultural Use","tonnes","81.530000","I","81.530000","I","81.530000","I","81.530000","I","81.530000","I","81.530000","I","81.530000","I","81.530000","E","68.510000","E","62.620000","E","79.670000","E","61.500000","I","43.340000","I","25.170000","I","7.000000","A","177.490000","A","141.650000","A","338.490000","A","305.300000","A","192.220000","A","357.610000","A","181.420000","A","386.720000","A","620.420000","A","574.710000","A","574.710000","I","574.710000","I","574.710000","I","574.710000","I","574.710000","I","574.710000","I"
"130","'454","Malawi","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,"2.000000","I","3.000000","I","7.000000","I","1.000000","I",,,,,,,,,"7.000000","A",,,"0.880000","A",,,,,"0.070000","A",,,"0.230000","A","21.000000","A",,,,,,,,,,,,,,
"130","'454","Malawi","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,"25.000000","I","19.000000","I","87.000000","I","18.000000","I",,,,,,,"2.670000","A","14.700000","A","18.000000","A",,,"102.200000","A","98.690000","A","61.610000","A","83.160000","A","159.070000","A","107.800000","A","112.340000","A",,,,,,,,,,,,
"130","'454","Malawi","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,"2.000000","I",,,,,"44.000000","I",,,,,,,"0.200000","A","17.000000","A","0.760000","A",,,"19.240000","A","68.400000","A","147.370000","A","1.010000","A","1.830000","A","16.400000","A","36.950000","A",,,,,,,,,,,,
"130","'454","Malawi","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,"1.000000","I","2.000000","I","3.000000","I","1.000000","I",,,,,,,"0.220000","A","69.120000","A","16.100000","A","5.310000","A","154.660000","A","16.750000","A","57.780000","A","29.420000","A","70.160000","A","229.110000","A","44.790000","A",,,,,,,,,,,,
"130","'454","Malawi","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.010000","A","2.000000","A",,,,,,,,,,,"5.130000","A",,,,,,,,,,,,
"130","'454","Malawi","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,"233.000000","I","197.000000","I","105.000000","I","193.000000","I",,,,,,,"3.910000","A","69.670000","A","106.790000","A","332.290000","A","27.200000","A","8.380000","A","90.780000","A","67.830000","A","155.430000","A","246.110000","A","375.500000","A",,,,,,,,,,,,
"130","'454","Malawi","1316","Mineral Oils","5157","Agricultural Use","tonnes","3.000000","I","3.000000","I","3.000000","I","3.000000","I","3.000000","I","3.000000","I","3.000000","I","3.000000","E","2.250000","E","0.750000","E","1.500000","E","1.130000","I","0.750000","I","0.380000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I"
"130","'454","Malawi","1320","Herbicides","5157","Agricultural Use","tonnes","51.000000","I","51.000000","I","51.000000","I","51.000000","I","51.000000","I","51.000000","I","51.000000","I","51.000000","E","44.250000","E","44.200000","E","111.180000","E","89.140000","I","67.090000","I","45.050000","I","23.010000","A","104.520000","A","5.190000","A","139.970000","A","129.500000","A","343.840000","A","43.400000","A","216.830000","A","330.260000","A","494.710000","A","1179.590000","A","1179.590000","I","1179.590000","I","1179.590000","I","1179.590000","I","1179.590000","I","1179.590000","I"
