Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"148","'520","Nauru","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"148","'520","Nauru","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.050000","E","0.030000","E"
"148","'520","Nauru","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"148","'520","Nauru","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"148","'520","Nauru","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"149","'524","Nepal","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","0.070000","E","0.220000","E","0.330000","E","0.440000","E","0.550000","E","1.150000","E","0.980000","E","1.260000","E","1.810000","E","2.070000","E","2.810000","E","3.700000","E","4.100000","E","4.060000","E","3.790000","E","4.770000","E","5.770000","E","6.060000","E","6.780000","E","7.290000","E","7.760000","E","9.860000","E","12.070000","E","13.600000","E","13.600000","E","14.090000","E","16.300000","E","16.990000","E","21.010000","E","22.060000","E","24.220000","E","25.110000","E","23.240000","E","27.790000","E","29.140000","E","31.070000","E","31.900000","E","35.840000","E","25.300000","E","21.020000","E","19.090000","E","8.900000","E","2.240000","E","3.340000","E","1.180000","E","3.670000","E","0.820000","E","1.180000","E","12.070000","E","18.500000","E","23.490000","E","19.750000","E","33.660000","E","41.590000","E","45.490000","E","45.460000","E","39.400000","E","54.720000","E","52.240000","E","56.850000","E"
"149","'524","Nepal","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","0.010000","E","0.040000","E","0.060000","E","0.070000","E","0.090000","E","0.190000","E","0.160000","E","0.200000","E","0.280000","E","0.340000","E","0.450000","E","0.610000","E","0.700000","E","0.680000","E","0.630000","E","0.780000","E","0.930000","E","0.960000","E","1.050000","E","1.120000","E","1.170000","E","1.450000","E","1.740000","E","1.920000","E","1.880000","E","1.910000","E","2.160000","E","2.210000","E","2.670000","E","2.740000","E","2.940000","E","2.980000","E","2.700000","E","3.160000","E","3.240000","E","3.400000","E","3.430000","E","3.790000","E","2.640000","E","2.160000","E","1.940000","E","0.880000","E","0.220000","E","0.320000","E","0.110000","E","0.340000","E","0.070000","E","0.100000","E","1.050000","E","1.600000","E","2.030000","E","1.700000","E","2.910000","E","3.590000","E","3.920000","E","3.880000","E","3.320000","E","4.530000","E","4.250000","E","4.540000","E"
"149","'524","Nepal","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.070000","E","0.220000","E","0.310000","E","0.410000","E","0.500000","E","1.090000","E","0.910000","E","1.130000","E","1.580000","E","1.870000","E","2.520000","E","3.620000","E","3.860000","E","3.760000","E","3.380000","E","4.350000","E","5.340000","E","5.450000","E","6.340000","E","6.300000","E","6.460000","E","8.850000","E","8.910000","E","10.010000","E","9.740000","E","10.420000","E","10.880000","E","10.510000","E","12.380000","E","12.450000","E","13.200000","E","14.380000","E","12.100000","E","14.880000","E","14.520000","E","15.520000","E","15.500000","E","17.290000","E","11.830000","E","9.370000","E","8.260000","E","3.740000","E","0.900000","E","1.290000","E","0.440000","E","1.350000","E","0.300000","E","0.400000","E","3.900000","E","5.890000","E","6.940000","E","5.350000","E","9.380000","E","11.010000","E","12.040000","E","11.760000","E","9.750000","E","13.440000","E","12.180000","E","13.030000","E"
"149","'524","Nepal","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha",,,,,"0.000000","E","0.100000","E","0.050000","E","0.650000","E","0.370000","E","0.320000","E","0.540000","E","0.530000","E","0.990000","E","0.890000","E","1.120000","E","1.290000","E","1.120000","E","1.240000","E","1.500000","E","1.470000","E","1.880000","E","2.220000","E","2.190000","E","3.210000","E","3.640000","E","4.560000","E","4.740000","E","5.110000","E","6.500000","E","6.520000","E","7.150000","E","8.130000","E","9.650000","E","9.050000","E","7.150000","E","10.420000","E","8.870000","E","10.360000","E","11.750000","E","13.250000","E","12.410000","E","7.370000","E","9.910000","E","6.250000","E","2.140000","E","3.680000","E","2.070000","E","1.660000","E","0.570000","E","0.100000","E","4.940000","E","4.340000","E","9.200000","E","3.980000","E","14.780000","E","18.030000","E","20.130000","E","20.130000","E","17.310000","E","20.890000","E","23.910000","E","31.710000","E"
"149","'524","Nepal","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap",,,,,"0.000000","E","0.020000","E","0.010000","E","0.110000","E","0.060000","E","0.050000","E","0.080000","E","0.090000","E","0.160000","E","0.150000","E","0.190000","E","0.220000","E","0.190000","E","0.200000","E","0.240000","E","0.230000","E","0.290000","E","0.340000","E","0.330000","E","0.470000","E","0.530000","E","0.640000","E","0.660000","E","0.690000","E","0.860000","E","0.850000","E","0.910000","E","1.010000","E","1.170000","E","1.070000","E","0.830000","E","1.180000","E","0.990000","E","1.130000","E","1.260000","E","1.400000","E","1.290000","E","0.760000","E","1.010000","E","0.620000","E","0.210000","E","0.350000","E","0.190000","E","0.150000","E","0.050000","E","0.010000","E","0.430000","E","0.380000","E","0.790000","E","0.340000","E","1.280000","E","1.560000","E","1.730000","E","1.720000","E","1.460000","E","1.730000","E","1.940000","E","2.530000","E"
"149","'524","Nepal","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,"0.000000","E","0.090000","E","0.050000","E","0.610000","E","0.340000","E","0.290000","E","0.470000","E","0.480000","E","0.890000","E","0.870000","E","1.050000","E","1.190000","E","1.000000","E","1.130000","E","1.390000","E","1.320000","E","1.750000","E","1.920000","E","1.820000","E","2.890000","E","2.690000","E","3.360000","E","3.400000","E","3.780000","E","4.340000","E","4.030000","E","4.210000","E","4.590000","E","5.260000","E","5.180000","E","3.720000","E","5.580000","E","4.420000","E","5.170000","E","5.710000","E","6.390000","E","5.800000","E","3.290000","E","4.290000","E","2.620000","E","0.870000","E","1.420000","E","0.780000","E","0.610000","E","0.210000","E","0.030000","E","1.600000","E","1.380000","E","2.710000","E","1.080000","E","4.120000","E","4.770000","E","5.330000","E","5.210000","E","4.280000","E","5.130000","E","5.580000","E","7.270000","E"
"149","'524","Nepal","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","0.010000","E","0.010000","E","0.010000","E","0.020000","E","0.010000","E","0.060000","E","0.090000","E","0.090000","E","0.090000","E","0.110000","E","0.230000","E","0.510000","E","0.420000","E","0.400000","E","0.610000","E","0.640000","E","0.480000","E","0.640000","E","0.520000","E","0.250000","E","0.330000","E","0.400000","E","0.340000","E","0.520000","E","0.280000","E","0.090000","E","0.370000","E","0.520000","E","0.570000","E","0.670000","E","0.590000","E","0.510000","E","0.540000","E","0.710000","E","1.000000","E","1.240000","E","0.660000","E","0.740000","E","0.820000","E","1.250000","E","0.330000","E","0.730000","E","0.420000","E","0.580000","E","0.120000","E",,,"0.140000","E","0.000000","E","0.050000","E","0.610000","E","0.530000","E","0.580000","E","1.050000","E","1.610000","E","1.730000","E","2.280000","E","2.830000","E","3.360000","E","3.170000","E","4.130000","E"
"149","'524","Nepal","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.010000","E","0.010000","E","0.010000","E","0.010000","E","0.020000","E","0.040000","E","0.080000","E","0.070000","E","0.070000","E","0.100000","E","0.100000","E","0.080000","E","0.100000","E","0.080000","E","0.040000","E","0.050000","E","0.060000","E","0.050000","E","0.070000","E","0.040000","E","0.010000","E","0.050000","E","0.070000","E","0.070000","E","0.080000","E","0.070000","E","0.060000","E","0.060000","E","0.080000","E","0.110000","E","0.140000","E","0.070000","E","0.080000","E","0.090000","E","0.130000","E","0.030000","E","0.070000","E","0.040000","E","0.060000","E","0.010000","E",,,"0.010000","E","0.000000","E","0.000000","E","0.050000","E","0.050000","E","0.050000","E","0.090000","E","0.140000","E","0.150000","E","0.190000","E","0.240000","E","0.280000","E","0.260000","E","0.330000","E"
"149","'524","Nepal","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.010000","E","0.010000","E","0.010000","E","0.020000","E","0.000000","E","0.050000","E","0.080000","E","0.080000","E","0.070000","E","0.100000","E","0.210000","E","0.490000","E","0.390000","E","0.370000","E","0.540000","E","0.580000","E","0.440000","E","0.580000","E","0.490000","E","0.220000","E","0.280000","E","0.360000","E","0.250000","E","0.380000","E","0.200000","E","0.070000","E","0.240000","E","0.320000","E","0.340000","E","0.380000","E","0.320000","E","0.290000","E","0.280000","E","0.380000","E","0.500000","E","0.620000","E","0.320000","E","0.360000","E","0.380000","E","0.560000","E","0.140000","E","0.300000","E","0.170000","E","0.220000","E","0.040000","E",,,"0.050000","E","0.000000","E","0.020000","E","0.190000","E","0.160000","E","0.160000","E","0.290000","E","0.430000","E","0.460000","E","0.590000","E","0.700000","E","0.830000","E","0.740000","E","0.950000","E"
"150","'528","Netherlands","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","209.650000","E","253.540000","E","250.040000","E","253.520000","E","268.280000","E","291.210000","E","296.450000","E","292.770000","E","334.380000","E","349.780000","E","322.500000","E","324.760000","E","355.580000","E","375.410000","E","390.730000","E","371.010000","E","385.540000","E","382.650000","E","419.580000","E","416.710000","E","411.940000","E","394.200000","E","412.830000","E","436.170000","E","431.270000","E","434.970000","E","395.490000","E","393.280000","E","355.910000","E","338.340000","E","338.130000","E","336.500000","E","320.690000","E","340.930000","E","336.610000","E","336.610000","E","323.670000","E","302.090000","E","297.770000","E","258.930000","E","255.480000","E","252.200000","E","250.780000","E","259.360000","E","244.350000","E","261.010000","E","220.550000","E","209.770000","E","205.640000","E","205.820000","E","203.680000","E","220.670000","E","187.990000","E","205.010000","E","223.490000","E","210.200000","E","208.710000","E","197.160000","E","199.380000","E","205.730000","E"
"150","'528","Netherlands","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","20.930000","E","24.960000","E","24.290000","E","24.300000","E","25.380000","E","27.200000","E","27.350000","E","26.690000","E","30.140000","E","31.170000","E","28.420000","E","28.310000","E","30.670000","E","32.070000","E","33.080000","E","31.160000","E","32.150000","E","31.700000","E","34.550000","E","34.120000","E","33.550000","E","31.950000","E","33.300000","E","35.000000","E","34.430000","E","34.530000","E","31.210000","E","30.840000","E","27.730000","E","26.190000","E","26.010000","E","25.710000","E","24.340000","E","25.700000","E","25.210000","E","25.060000","E","23.950000","E","22.230000","E","21.790000","E","18.840000","E","18.480000","E","18.140000","E","17.930000","E","18.450000","E","17.060000","E","17.500000","E","14.610000","E","13.950000","E","13.480000","E","13.060000","E","12.680000","E","13.760000","E","11.990000","E","13.120000","E","14.250000","E","13.200000","E","13.180000","E","12.240000","E","12.230000","E","12.510000","E"
"150","'528","Netherlands","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","30.700000","E","35.540000","E","34.850000","E","35.000000","E","38.100000","E","39.780000","E","36.770000","E","35.090000","E","39.640000","E","37.950000","E","33.920000","E","34.630000","E","36.430000","E","35.570000","E","37.270000","E","34.740000","E","34.910000","E","32.570000","E","34.510000","E","33.440000","E","31.900000","E","29.560000","E","30.980000","E","31.130000","E","30.540000","E","29.990000","E","27.480000","E","27.530000","E","25.430000","E","23.180000","E","24.350000","E","22.910000","E","21.830000","E","24.010000","E","23.410000","E","23.010000","E","23.310000","E","21.450000","E","20.070000","E","17.620000","E","18.690000","E","18.490000","E","19.650000","E","19.120000","E","18.100000","E","19.080000","E","15.520000","E","14.620000","E","13.800000","E","13.450000","E","12.610000","E","14.070000","E","11.960000","E","12.690000","E","13.200000","E","12.120000","E","12.120000","E","12.020000","E","11.510000","E","11.630000","E"
"150","'528","Netherlands","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","87.090000","E","87.740000","E","104.260000","E","95.940000","E","99.120000","E","94.180000","E","91.200000","E","89.700000","E","92.340000","E","94.350000","E","87.410000","E","87.110000","E","92.310000","E","78.370000","E","69.680000","E","79.230000","E","74.700000","E","69.650000","E","72.560000","E","71.500000","E","69.530000","E","66.870000","E","74.710000","E","74.330000","E","70.580000","E","78.350000","E","68.620000","E","71.190000","E","71.380000","E","63.870000","E","64.730000","E","60.140000","E","57.400000","E","53.510000","E","60.420000","E","56.120000","E","51.790000","E","53.510000","E","50.060000","E","46.610000","E","46.610000","E","41.440000","E","45.260000","E","43.890000","E","42.550000","E","43.820000","E","32.970000","E","24.220000","E","9.090000","E","29.020000","E","14.340000","E","21.970000","E","8.480000","E","8.430000","E","8.450000","E","13.770000","E","11.950000","E","12.190000","E","11.190000","E","13.070000","E"
"150","'528","Netherlands","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","8.690000","E","8.640000","E","10.130000","E","9.190000","E","9.380000","E","8.800000","E","8.410000","E","8.180000","E","8.320000","E","8.410000","E","7.700000","E","7.590000","E","7.960000","E","6.690000","E","5.900000","E","6.660000","E","6.230000","E","5.770000","E","5.980000","E","5.850000","E","5.660000","E","5.420000","E","6.030000","E","5.960000","E","5.630000","E","6.220000","E","5.410000","E","5.580000","E","5.560000","E","4.940000","E","4.980000","E","4.590000","E","4.360000","E","4.030000","E","4.530000","E","4.180000","E","3.830000","E","3.940000","E","3.660000","E","3.390000","E","3.370000","E","2.980000","E","3.240000","E","3.120000","E","2.970000","E","2.940000","E","2.180000","E","1.610000","E","0.600000","E","1.840000","E","0.890000","E","1.370000","E","0.540000","E","0.540000","E","0.540000","E","0.860000","E","0.750000","E","0.760000","E","0.690000","E","0.790000","E"
"150","'528","Netherlands","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","12.750000","E","12.300000","E","14.530000","E","13.240000","E","14.080000","E","12.870000","E","11.310000","E","10.750000","E","10.950000","E","10.240000","E","9.190000","E","9.290000","E","9.460000","E","7.430000","E","6.650000","E","7.420000","E","6.760000","E","5.930000","E","5.970000","E","5.740000","E","5.380000","E","5.010000","E","5.610000","E","5.300000","E","5.000000","E","5.400000","E","4.770000","E","4.980000","E","5.100000","E","4.380000","E","4.660000","E","4.100000","E","3.910000","E","3.770000","E","4.200000","E","3.840000","E","3.730000","E","3.800000","E","3.370000","E","3.170000","E","3.410000","E","3.040000","E","3.550000","E","3.240000","E","3.150000","E","3.200000","E","2.320000","E","1.690000","E","0.610000","E","1.900000","E","0.890000","E","1.400000","E","0.540000","E","0.520000","E","0.500000","E","0.790000","E","0.690000","E","0.740000","E","0.650000","E","0.740000","E"
"150","'528","Netherlands","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","109.010000","E","107.420000","E","126.530000","E","120.050000","E","117.870000","E","112.830000","E","110.660000","E","107.970000","E","105.010000","E","116.540000","E","108.980000","E","110.400000","E","98.450000","E","96.970000","E","87.440000","E","98.330000","E","95.530000","E","92.040000","E","106.740000","E","97.950000","E","91.440000","E","88.070000","E","101.350000","E","108.250000","E","103.360000","E","89.610000","E","84.450000","E","88.630000","E","84.910000","E","81.650000","E","81.130000","E","74.230000","E","69.910000","E","66.460000","E","64.730000","E","62.140000","E","63.010000","E","63.010000","E","58.690000","E","55.240000","E","56.970000","E","45.390000","E","46.690000","E","44.470000","E","41.510000","E","37.840000","E","39.250000","E","25.240000","E","15.690000","E","48.410000","E","20.180000","E","37.260000","E","26.900000","E","26.090000","E","25.480000","E","57.310000","E","59.630000","E","55.080000","E","53.380000","E","49.130000","E"
